0	0.5540	0.2000	1.858	7.908	2.140	11.320	2.520	10.810
1	0.5402	0.2000	2.141	11.194	2.520	11.390	2.810	13.120
2	0.5274	0.2000	3.270	13.765	2.520	11.530	3.350	14.200
3	0.5153	0.2000	3.984	16.709	3.510	16.430	4.150	16.680
4	0.4997	0.2000	5.902	20.886	5.490	19.800	6.030	20.580
5	0.4813	0.1999	6.749	25.435	7.060	24.050	7.760	24.600
6	0.4602	0.1999	9.172	31.099	7.520	24.280	8.710	26.870
7	0.4324	0.1999	12.651	38.204	9.400	29.000	10.490	30.610
8	0.4032	0.1999	17.110	46.291	11.580	32.550	13.170	34.690
9	0.3804	0.1999	20.351	50.899	11.390	32.320	14.030	36.240
10	0.3589	0.1998	23.666	56.741	13.440	35.560	15.060	38.020
11	0.3172	0.1998	30.772	66.018	13.730	35.950	16.620	40.480
12	0.2879	0.1997	37.000	71.607	15.890	39.450	17.040	41.690
13	0.2592	0.1997	42.381	77.226	15.250	39.130	17.760	42.980
14	0.2118	0.1997	52.460	84.629	16.020	40.090	19.000	44.370
15	0.1807	0.1996	59.506	88.732	17.010	40.480	20.060	45.920
16	0.1632	0.1996	63.476	90.962	17.610	42.140	20.640	46.150
17	0.1204	0.1995	73.941	95.451	18.510	42.720	20.520	46.530
18	0.0988	0.1994	78.965	97.413	18.700	42.600	21.360	47.270
19	0.0744	0.1994	85.402	98.915	20.700	45.530	22.280	47.810
20	0.0817	0.1993	83.871	97.517	21.400	47.590	22.710	49.200
21	0.0513	0.1993	91.215	99.257	21.670	46.380	23.460	49.060
22	0.0433	0.1992	93.385	99.509	22.080	47.390	24.150	49.940
23	0.0382	0.1991	94.084	99.718	22.010	46.820	24.840	50.110
24	0.0269	0.1990	96.804	99.851	22.370	47.850	24.730	50.710
25	0.0282	0.1990	96.403	99.866	23.710	49.090	24.940	50.440
26	0.0236	0.1989	97.517	99.955	23.360	48.900	25.550	51.420
27	0.0241	0.1988	97.027	99.955	22.760	47.330	25.540	51.450
28	0.0223	0.1987	97.473	99.970	22.960	47.710	26.380	51.670
29	0.0356	0.1986	94.827	99.673	24.060	48.750	26.060	51.810
30	0.0280	0.1985	96.165	99.836	24.570	49.930	26.120	52.030
31	0.0184	0.1984	98.216	99.941	24.190	49.330	26.720	52.310
32	0.0266	0.1983	96.388	99.807	24.710	49.530	27.120	52.650
33	0.0167	0.1982	98.618	99.985	25.140	49.830	27.170	52.960
34	0.0164	0.1981	98.558	99.955	25.290	50.790	27.930	53.370
35	0.0199	0.1980	97.785	99.941	25.320	50.310	28.360	53.330
36	0.0184	0.1979	98.261	99.941	25.450	50.720	28.320	53.490
37	0.0164	0.1978	98.484	99.955	25.600	49.710	28.680	53.830
38	0.0183	0.1976	98.246	99.911	25.680	51.020	28.970	54.300
39	0.0185	0.1975	97.993	99.926	26.090	50.690	28.840	53.970
40	0.0284	0.1974	96.224	99.747	25.350	49.860	29.310	54.880
41	0.0198	0.1973	97.413	99.807	27.260	51.950	28.610	54.050
42	0.0132	0.1971	98.796	99.955	26.700	52.080	29.340	54.720
43	0.0173	0.1970	98.350	99.911	26.900	52.680	30.040	55.250
44	0.0162	0.1969	98.409	99.955	25.950	50.530	29.990	55.510
45	0.0153	0.1967	98.454	99.985	27.700	52.520	29.740	55.180
46	0.0161	0.1966	98.484	99.926	27.360	51.280	29.980	55.970
47	0.0141	0.1964	98.751	99.970	27.360	52.890	30.410	55.530
48	0.0169	0.1963	98.142	99.941	28.040	52.490	30.280	55.870
49	0.0172	0.1961	98.067	99.941	27.940	52.950	30.170	55.640
50	0.0139	0.1960	98.796	99.955	25.560	50.070	31.010	55.950
51	0.0314	0.1958	95.228	99.524	28.440	52.800	30.170	55.740
52	0.0117	0.1957	99.063	99.970	28.520	52.970	30.810	55.950
53	0.0128	0.1955	98.766	99.985	27.030	52.270	31.710	56.690
54	0.0154	0.1953	98.543	99.970	27.200	52.590	30.740	56.200
55	0.0141	0.1952	98.692	99.985	28.220	52.880	31.040	56.180
56	0.0142	0.1950	98.469	99.926	27.870	52.090	31.510	56.780
57	0.0137	0.1948	98.870	99.896	28.450	53.080	31.160	56.670
58	0.0151	0.1946	98.365	99.926	29.130	54.220	31.670	56.560
59	0.0168	0.1944	98.127	99.926	28.230	52.450	31.540	56.580
60	0.0128	0.1943	98.900	99.955	28.570	53.060	31.550	56.750
61	0.0132	0.1941	98.915	99.941	28.900	53.380	32.270	57.060
62	0.0157	0.1939	98.290	99.985	29.630	54.830	31.580	57.390
63	0.0127	0.1937	98.840	99.955	28.990	52.980	32.090	57.580
64	0.0209	0.1935	97.131	99.747	29.770	53.900	32.210	57.000
65	0.0111	0.1933	99.108	99.970	28.910	53.420	32.420	57.210
66	0.0110	0.1931	99.078	99.985	30.790	55.220	33.010	57.970
67	0.0135	0.1929	98.499	99.985	29.430	53.780	32.440	57.490
68	0.0191	0.1927	97.636	99.807	28.840	54.420	32.570	58.240
69	0.0124	0.1924	98.870	99.970	30.440	55.050	32.780	58.470
70	0.0124	0.1922	98.736	99.970	29.670	55.130	32.950	58.650
71	0.0183	0.1920	97.815	99.911	30.160	54.310	32.690	57.970
72	0.0117	0.1918	98.945	99.941	30.870	55.610	33.040	58.550
73	0.0124	0.1916	98.915	99.985	30.540	55.190	32.890	58.340
74	0.0139	0.1913	98.692	99.941	29.930	54.430	32.940	58.520
75	0.0281	0.1911	96.150	99.450	29.400	53.370	32.880	57.900
76	0.0130	0.1909	98.573	99.955	30.800	55.650	33.130	58.510
77	0.0119	0.1906	98.840	99.970	30.180	55.100	33.630	58.870
78	0.0123	0.1904	98.766	99.955	30.560	55.350	33.260	58.250
79	0.0101	0.1902	99.391	99.985	30.400	55.190	33.740	58.880
80	0.0132	0.1899	98.751	99.955	30.670	54.780	33.410	58.800
81	0.0140	0.1897	98.469	99.941	30.750	55.870	33.820	59.200
82	0.0137	0.1894	98.335	99.970	31.250	55.300	33.730	58.900
83	0.0127	0.1892	98.736	100.000	29.130	53.470	33.320	57.790
84	0.0133	0.1889	98.558	100.000	30.370	55.130	33.580	58.430
85	0.0126	0.1887	98.722	99.970	30.280	55.050	33.750	58.870
86	0.0138	0.1884	98.439	99.955	31.770	56.570	33.780	59.370
87	0.0164	0.1881	98.053	99.941	29.850	55.310	33.570	59.130
88	0.0134	0.1879	98.454	99.926	30.490	55.310	33.560	58.670
89	0.0101	0.1876	99.242	99.941	32.390	57.770	34.170	59.100
90	0.0118	0.1873	98.900	99.955	30.580	55.430	34.220	59.100
91	0.0108	0.1871	98.930	99.970	30.830	55.540	34.620	59.140
92	0.0156	0.1868	98.097	99.911	30.020	55.330	34.450	59.130
93	0.0164	0.1865	97.919	99.851	31.920	56.520	33.990	58.940
94	0.0113	0.1862	98.974	99.955	32.150	56.530	34.030	59.050
95	0.0133	0.1859	98.424	99.985	30.850	55.830	33.770	59.460
96	0.0131	0.1856	98.499	99.941	31.810	56.610	34.560	59.730
97	0.0120	0.1853	98.811	99.955	30.940	55.400	34.830	59.380
98	0.0122	0.1851	98.647	99.911	32.570	57.660	34.900	59.780
99	0.0205	0.1848	97.116	99.807	31.520	57.080	34.520	60.190
100	0.0138	0.1845	98.380	99.926	32.050	56.760	34.490	60.030
101	0.0104	0.1842	98.959	99.970	31.840	57.010	34.560	60.190
102	0.0126	0.1839	98.588	99.970	32.060	56.210	34.940	60.140
103	0.0097	0.1835	99.257	99.955	33.490	57.790	35.280	60.350
104	0.0190	0.1832	97.577	99.911	32.260	56.230	34.750	60.160
105	0.0105	0.1829	98.826	99.955	33.160	57.380	34.630	60.050
106	0.0094	0.1826	99.108	99.955	31.410	56.940	35.110	60.720
107	0.0132	0.1823	98.618	99.926	32.290	56.280	35.160	59.930
108	0.0150	0.1820	98.261	99.807	32.890	56.900	35.310	59.990
109	0.0119	0.1816	98.870	99.941	32.870	57.410	34.540	60.680
110	0.0110	0.1813	98.766	99.970	30.490	54.960	34.690	60.200
111	0.0135	0.1810	98.365	99.970	30.780	55.340	34.660	59.710
112	0.0118	0.1807	98.722	99.941	31.780	56.530	35.060	59.730
113	0.0116	0.1803	98.677	99.955	31.660	57.450	34.730	60.460
114	0.0153	0.1800	98.246	99.911	32.370	57.830	34.320	60.030
115	0.0117	0.1797	98.662	99.985	31.830	56.950	34.890	59.680
116	0.0113	0.1793	98.766	99.955	32.620	56.720	35.280	60.510
117	0.0115	0.1790	98.840	99.985	31.980	57.160	35.760	60.930
118	0.0130	0.1786	98.305	99.941	32.580	57.550	34.890	60.340
119	0.0109	0.1783	98.915	99.955	31.910	56.060	34.800	59.760
120	0.0108	0.1779	99.182	99.955	31.360	56.740	35.800	60.620
121	0.0145	0.1776	98.231	99.896	32.140	57.050	35.160	60.350
122	0.0111	0.1772	98.811	99.970	32.260	57.220	35.390	60.740
123	0.0092	0.1769	99.078	99.985	32.240	57.760	34.860	60.230
124	0.0116	0.1765	98.796	100.000	31.970	56.400	35.670	60.770
125	0.0127	0.1761	98.692	99.911	32.430	57.360	35.080	60.240
126	0.0118	0.1758	98.736	99.926	33.110	57.900	35.430	60.890
127	0.0116	0.1754	98.855	99.955	31.950	56.430	34.890	59.890
128	0.0104	0.1750	98.959	99.911	31.550	55.810	35.170	60.750
129	0.0135	0.1747	98.380	99.926	32.040	57.520	36.090	60.930
130	0.0138	0.1743	98.201	99.941	32.380	57.550	35.310	60.660
131	0.0131	0.1739	98.781	99.926	32.870	57.880	35.450	60.130
132	0.0119	0.1735	98.499	99.955	29.850	54.940	35.090	60.640
133	0.0109	0.1732	98.751	99.985	32.670	57.460	34.990	60.720
134	0.0109	0.1728	98.900	99.970	32.380	57.160	35.500	60.880
135	0.0101	0.1724	99.108	99.970	32.610	57.290	35.950	61.120
136	0.0108	0.1720	99.034	99.985	32.580	57.820	35.550	61.110
137	0.0113	0.1716	98.915	99.941	34.070	58.790	35.960	61.450
138	0.0128	0.1712	98.603	99.911	33.030	58.060	35.410	61.090
139	0.0100	0.1708	99.123	99.970	33.450	57.340	36.110	60.850
140	0.0126	0.1704	98.632	99.926	33.780	58.530	35.910	61.260
141	0.0097	0.1700	99.093	99.985	33.590	58.440	36.410	61.920
142	0.0129	0.1696	98.513	99.941	33.540	57.470	36.570	61.470
143	0.0116	0.1692	98.826	99.926	33.080	57.350	36.730	61.480
144	0.0101	0.1688	99.049	99.985	33.510	58.470	36.180	61.020
145	0.0095	0.1684	99.123	99.955	33.240	57.980	36.580	61.510
146	0.0106	0.1680	98.974	99.955	33.090	57.860	36.810	61.180
147	0.0099	0.1676	99.227	99.985	34.490	58.860	36.020	61.220
