0	0.0126	0.0500	98.892	99.947	88.611	97.755	88.542	97.731
1	0.0112	0.0500	99.064	99.964	88.472	97.523	88.310	97.662
2	0.0127	0.0499	99.018	99.954	88.889	97.778	88.657	97.708
3	0.0338	0.0498	97.771	99.891	73.565	90.231	86.412	97.176
4	0.0581	0.0497	95.767	99.529	83.287	94.491	86.944	97.454
5	0.0620	0.0496	94.725	99.343	79.190	93.079	88.611	98.032
6	0.0536	0.0494	95.740	99.469	77.847	95.046	85.880	96.968
7	0.0532	0.0492	95.220	99.323	84.444	96.921	87.685	97.731
8	0.0546	0.0490	96.480	99.735	76.574	93.241	86.875	97.569
9	0.0607	0.0488	95.528	99.463	85.949	97.778	87.940	97.477
10	0.0496	0.0485	96.686	99.791	85.208	96.898	86.944	97.500
11	0.0543	0.0482	96.576	99.748	84.861	96.690	88.472	97.940
12	0.0513	0.0479	96.331	99.695	85.463	96.875	85.972	97.060
13	0.0551	0.0476	95.916	99.691	73.981	91.921	84.676	96.227
14	0.0452	0.0371	96.742	99.628	87.361	96.690	87.315	96.921
15	0.0413	0.0371	97.257	99.814	85.463	95.833	86.481	96.736
16	0.0413	0.0371	97.416	99.834	83.750	96.944	88.171	97.477
17	0.0408	0.0371	97.257	99.768	85.139	96.227	89.236	97.824
18	0.0399	0.0371	97.127	99.735	80.671	94.421	86.343	97.083
19	0.0402	0.0371	97.217	99.827	83.773	94.745	88.148	97.037
20	0.0440	0.0371	97.227	99.804	82.130	95.324	84.954	96.319
21	0.0371	0.0371	97.409	99.844	81.065	94.560	86.343	97.060
22	0.0456	0.0371	96.825	99.748	85.231	96.597	84.769	96.458
23	0.0388	0.0371	97.336	99.831	76.458	93.495	85.139	97.199
24	0.0422	0.0371	96.676	99.516	86.551	97.222	87.500	97.569
25	0.0405	0.0371	97.426	99.771	87.199	97.639	88.935	98.426
26	0.0442	0.0371	96.580	99.645	83.218	96.157	87.986	97.870
27	0.0452	0.0371	96.188	99.300	84.792	96.435	85.764	96.528
28	0.0387	0.0371	97.466	99.827	77.824	93.102	83.958	96.319
29	0.0368	0.0290	97.611	99.824	82.639	95.486	86.435	97.384
30	0.0300	0.0290	97.963	99.864	83.727	96.435	87.292	97.731
31	0.0309	0.0290	98.053	99.867	84.097	96.204	86.991	97.662
32	0.0328	0.0290	97.976	99.887	85.486	96.782	86.852	97.153
33	0.0361	0.0290	97.684	99.857	79.769	95.972	87.523	97.731
34	0.0347	0.0290	97.446	99.764	83.449	96.667	84.653	96.736
35	0.0315	0.0290	98.059	99.847	77.361	94.630	86.782	97.593
36	0.0388	0.0290	97.217	99.738	84.306	96.505	85.231	96.597
37	0.0340	0.0290	97.801	99.831	83.611	96.389	85.671	97.037
38	0.0329	0.0290	97.850	99.857	89.074	97.963	86.944	97.546
39	0.0345	0.0290	97.923	99.894	87.037	97.685	88.264	97.778
40	0.0270	0.0226	98.205	99.910	86.644	97.870	88.495	98.009
41	0.0257	0.0226	98.421	99.904	85.116	97.963	86.921	97.755
42	0.0261	0.0226	98.401	99.917	87.500	97.153	88.287	97.639
43	0.0257	0.0226	98.434	99.934	86.204	97.014	87.963	97.269
44	0.0245	0.0226	98.421	99.917	86.898	96.759	87.315	96.968
45	0.0251	0.0226	98.418	99.881	86.852	97.500	86.181	97.130
46	0.0240	0.0226	98.544	99.907	82.569	95.926	87.731	97.037
47	0.0296	0.0226	98.006	99.801	86.134	97.222	88.681	97.431
48	0.0271	0.0226	98.112	99.827	84.421	95.810	86.088	96.713
49	0.0263	0.0226	98.351	99.924	88.171	97.523	88.310	97.662
50	0.0298	0.0226	98.162	99.844	84.398	96.852	87.708	97.546
51	0.0259	0.0176	97.694	99.678	88.449	98.194	88.241	98.056
52	0.0197	0.0176	98.796	99.944	87.940	98.171	89.213	98.310
53	0.0219	0.0176	98.753	99.937	89.421	98.380	88.611	98.102
54	0.0187	0.0176	98.865	99.950	87.477	97.407	87.940	97.569
55	0.0235	0.0176	98.676	99.924	89.630	98.194	90.069	98.287
56	0.0208	0.0176	98.779	99.937	84.653	96.944	88.681	97.569
57	0.0207	0.0176	98.726	99.900	88.519	96.991	87.894	96.991
58	0.0225	0.0176	98.806	99.940	83.588	95.833	88.380	97.986
59	0.0210	0.0173	98.613	99.867	85.741	96.713	85.880	96.644
60	0.0220	0.0165	98.746	99.947	86.296	97.269	87.500	97.546
61	0.0195	0.0158	98.962	99.954	88.171	98.056	88.866	98.125
62	0.0188	0.0151	98.895	99.950	88.148	97.940	88.634	98.032
63	0.0171	0.0144	99.045	99.960	88.403	97.778	87.454	97.894
64	0.0194	0.0137	98.992	99.924	85.278	96.829	87.407	97.593
65	0.0170	0.0130	99.084	99.954	89.537	98.773	89.977	98.819
66	0.0154	0.0123	99.141	99.964	86.597	97.569	87.685	97.454
67	0.0134	0.0096	99.323	99.977	88.819	98.171	89.444	98.218
68	0.0126	0.0096	99.406	99.980	85.347	96.157	86.204	96.620
69	0.0113	0.0096	99.426	99.983	89.213	98.009	88.866	97.870
70	0.0118	0.0096	99.433	99.977	88.542	97.755	89.144	97.870
71	0.0101	0.0091	99.532	99.980	89.190	98.218	89.051	98.241
72	0.0106	0.0085	99.542	99.987	89.120	97.824	89.444	97.824
73	0.0089	0.0079	99.552	99.993	89.398	98.356	89.259	98.403
74	0.0082	0.0073	99.638	99.990	87.824	97.778	88.519	98.079
75	0.0088	0.0068	99.579	99.980	88.866	98.449	89.005	98.426
76	0.0079	0.0062	99.668	99.987	89.259	98.171	89.722	98.264
77	0.0078	0.0057	99.741	99.990	88.681	97.708	88.912	97.963
78	0.0082	0.0045	99.662	99.993	89.167	98.009	89.097	97.940
79	0.0068	0.0045	99.745	100.000	88.519	98.079	88.565	97.917
