0	0.0678	0.0500	97.036	99.789	86.921	97.361	90.046	98.148
1	0.0544	0.0500	97.598	99.859	88.657	97.801	89.120	97.801
2	0.0849	0.0499	96.313	99.669	83.472	96.898	90.579	98.287
3	0.1285	0.0498	93.626	99.347	84.931	97.106	84.630	96.481
4	0.1473	0.0497	92.564	99.120	72.731	94.259	88.565	98.171
5	0.1319	0.0496	92.489	98.851	89.352	97.963	88.287	98.102
6	0.1266	0.0494	93.403	99.330	87.685	97.500	90.231	98.681
7	0.1323	0.0492	92.870	98.971	88.542	98.264	90.995	98.866
8	0.1230	0.0490	93.758	99.380	85.810	97.847	90.301	98.634
9	0.1310	0.0488	93.428	99.186	86.134	97.106	86.968	97.523
10	0.1311	0.0485	93.151	98.818	86.481	97.824	90.116	98.657
11	0.1198	0.0482	94.101	99.430	85.324	96.898	86.968	97.269
12	0.1210	0.0479	93.390	98.917	90.023	98.356	90.301	98.241
13	0.1292	0.0476	93.134	99.239	68.287	94.329	88.380	98.102
14	0.1276	0.0473	91.869	98.549	85.625	97.014	91.019	98.657
15	0.1238	0.0469	92.994	99.115	86.736	97.384	89.444	98.519
16	0.1198	0.0465	93.320	99.306	80.741	96.435	89.931	98.310
17	0.1229	0.0461	93.775	99.177	82.222	96.065	89.329	98.102
18	0.1204	0.0457	93.981	99.272	86.250	97.824	89.676	98.403
19	0.1224	0.0452	94.015	99.334	82.477	96.458	89.329	98.519
20	0.1213	0.0448	93.981	99.314	85.787	97.407	88.380	98.171
21	0.1259	0.0443	93.444	99.078	84.398	96.806	90.856	98.866
22	0.1110	0.0438	93.204	99.136	91.204	99.005	90.880	98.889
23	0.1224	0.0432	93.543	99.285	89.722	98.657	90.532	98.981
24	0.1114	0.0427	93.560	99.268	81.551	96.713	87.917	98.519
25	0.1198	0.0421	94.267	99.343	85.694	97.755	89.815	98.426
26	0.1090	0.0328	94.680	99.425	90.255	98.681	91.435	98.819
27	0.1099	0.0328	94.854	99.574	85.856	97.870	90.764	98.657
28	0.1105	0.0328	94.382	99.322	85.370	96.968	91.250	98.935
29	0.1126	0.0328	94.618	99.425	90.556	98.796	90.046	98.773
30	0.1095	0.0328	94.478	99.487	88.866	98.102	92.454	99.144
31	0.1090	0.0328	94.519	99.454	84.699	96.991	91.065	99.074
32	0.1122	0.0328	94.560	99.442	87.315	97.801	90.764	98.843
33	0.1116	0.0328	94.746	99.492	87.870	98.171	87.940	97.894
34	0.1110	0.0328	94.490	99.343	91.042	98.958	91.991	99.097
35	0.1097	0.0328	94.002	99.458	89.028	98.241	89.838	98.588
36	0.1135	0.0328	94.490	99.438	85.764	97.083	85.093	97.245
37	0.1072	0.0328	94.593	99.492	88.356	98.032	90.486	98.611
38	0.1150	0.0328	93.771	99.252	90.903	98.958	90.532	98.796
39	0.1159	0.0327	93.816	99.421	83.866	97.292	87.755	98.079
40	0.1087	0.0320	95.093	99.541	83.912	96.204	89.630	98.542
41	0.1044	0.0312	94.271	99.219	90.579	99.051	92.523	99.167
42	0.1044	0.0305	94.804	99.504	87.870	98.194	86.134	97.569
43	0.1052	0.0297	94.874	99.657	89.491	98.565	89.815	98.634
44	0.1017	0.0289	95.011	99.578	84.907	96.944	86.551	98.009
45	0.1022	0.0281	95.193	99.583	88.727	98.171	89.838	98.657
46	0.1001	0.0274	95.002	99.454	85.046	97.315	87.222	97.847
47	0.1007	0.0266	95.255	99.591	85.231	97.593	89.815	98.472
48	0.1005	0.0258	94.506	99.252	88.773	98.380	90.046	99.051
49	0.1000	0.0250	95.110	99.578	89.491	98.889	90.602	99.005
50	0.1000	0.0242	94.750	99.376	89.560	98.889	90.949	98.819
51	0.0983	0.0234	95.102	99.624	84.051	97.523	89.074	98.611
52	0.0980	0.0226	95.449	99.578	84.815	96.806	87.593	97.546
53	0.0889	0.0177	95.379	99.458	90.995	98.819	90.324	98.449
54	0.0875	0.0177	95.887	99.702	88.056	98.194	90.463	98.704
55	0.0854	0.0177	96.135	99.678	90.347	98.750	90.625	98.681
56	0.0898	0.0177	95.796	99.711	88.032	98.079	88.773	98.079
57	0.0902	0.0177	95.871	99.611	86.528	98.148	89.120	98.495
58	0.0938	0.0177	95.891	99.599	89.722	98.403	91.019	98.588
59	0.0912	0.0173	95.891	99.616	84.144	97.130	86.713	97.778
60	0.0847	0.0165	96.135	99.686	90.185	98.912	90.370	98.912
61	0.0872	0.0158	96.119	99.769	88.380	98.125	90.046	98.704
62	0.0830	0.0151	96.309	99.735	91.713	99.144	91.829	99.213
63	0.0829	0.0144	96.362	99.702	85.417	96.991	87.708	97.940
64	0.0726	0.0112	96.858	99.797	90.208	98.218	89.815	98.287
65	0.0773	0.0112	96.644	99.810	89.005	98.102	89.028	98.218
66	0.0759	0.0112	96.747	99.789	87.894	98.009	88.866	98.356
67	0.0762	0.0112	96.503	99.814	86.574	97.731	88.218	98.032
