77	0.0364	0.0007	98.539	99.981	49.380	74.510	49.420	74.730
78	0.0387	0.0007	98.246	99.950	49.870	74.530	49.960	74.800
79	0.0372	0.0007	98.566	99.976	49.900	74.600	49.850	74.830
80	0.0360	0.0007	98.530	99.969	49.710	74.860	49.710	74.910
81	0.0376	0.0007	98.379	99.962	49.600	74.500	49.760	74.700
82	0.0367	0.0007	98.402	99.976	49.560	74.670	49.700	74.820
83	0.0353	0.0007	98.431	99.962	49.490	74.760	49.540	74.810
84	0.0387	0.0006	98.360	99.963	49.860	74.960	49.900	74.900
85	0.0348	0.0006	98.348	99.967	49.430	74.630	49.630	74.840
86	0.0387	0.0006	98.276	99.962	49.380	74.770	49.630	75.050
87	0.0394	0.0006	98.338	99.970	49.450	74.870	49.750	74.960
88	0.0373	0.0006	98.277	99.977	49.940	74.520	50.230	74.800
89	0.0410	0.0006	98.278	99.949	49.560	74.540	49.730	74.830
90	0.0379	0.0006	98.339	99.945	49.690	74.960	49.770	75.090
91	0.0378	0.0006	98.267	99.956	49.470	74.710	49.450	74.840
92	0.0400	0.0006	98.217	99.973	50.160	74.800	49.970	74.750
93	0.0411	0.0006	98.191	99.954	50.130	74.830	50.080	74.910
94	0.0396	0.0006	98.132	99.937	49.890	74.750	49.900	74.960
95	0.0361	0.0006	98.366	99.968	50.020	74.480	50.180	74.670
96	0.0378	0.0006	98.251	99.971	50.020	74.600	50.030	74.800
97	0.0422	0.0006	98.163	99.946	50.160	74.740	50.210	74.650
98	0.0389	0.0005	98.180	99.953	49.790	74.580	49.790	74.470
99	0.0394	0.0005	98.103	99.946	49.920	74.490	49.880	74.650
100	0.0408	0.0005	98.135	99.949	49.720	74.710	49.780	74.920
101	0.0391	0.0005	98.284	99.964	49.860	74.850	49.960	75.070
102	0.0404	0.0005	98.075	99.969	50.100	74.750	49.930	74.740
103	0.0396	0.0005	98.102	99.938	50.130	74.600	50.030	74.720
104	0.0390	0.0005	98.108	99.960	49.900	75.030	49.840	75.000
105	0.0389	0.0005	98.106	99.963	49.500	74.930	49.680	74.990
106	0.0430	0.0005	97.972	99.965	49.610	74.300	49.830	74.530
107	0.0409	0.0005	98.052	99.956	50.070	74.760	50.010	74.810
108	0.0429	0.0005	97.935	99.963	49.950	75.000	50.000	74.910
109	0.0469	0.0005	97.769	99.946	49.690	74.580	49.800	74.700
110	0.0414	0.0005	98.053	99.939	49.640	74.490	49.600	74.540
111	0.0409	0.0004	98.120	99.939	49.890	74.540	50.090	74.620
112	0.0445	0.0004	97.878	99.953	49.930	74.980	49.880	74.880
113	0.0404	0.0004	97.926	99.936	49.880	75.010	50.120	74.970
114	0.0408	0.0004	98.133	99.950	49.650	74.580	49.720	74.610
115	0.0426	0.0004	98.012	99.968	49.860	74.880	49.740	74.910
116	0.0423	0.0004	98.081	99.927	50.000	75.010	50.000	74.990
117	0.0416	0.0004	98.024	99.942	49.730	74.630	49.860	75.080
118	0.0418	0.0004	98.005	99.953	50.140	75.050	50.150	75.140
119	0.0433	0.0004	97.869	99.945	49.970	74.990	50.140	75.030
120	0.0434	0.0004	97.800	99.937	49.900	74.840	49.940	74.900
121	0.0426	0.0004	97.937	99.936	49.400	74.930	49.690	75.130
122	0.0430	0.0004	97.860	99.935	49.950	74.750	49.990	74.760
123	0.0421	0.0004	97.921	99.939	50.320	74.980	50.290	74.980
124	0.0445	0.0004	97.686	99.927	50.040	74.900	49.950	74.950
125	0.0440	0.0003	97.901	99.950	50.120	75.150	50.120	75.180
